Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,a
AUGUST-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8325,0,6787,0,0,0,3977,0,55,0,0,0,180,10,3300,0,99,264,,,,,,
AUGUST-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12435,0,6018,193,0,17,5940,0,4,74,0,0,780,335,3307,0,0,922,,,,,,
AUGUST-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2856,0,0,160,0,0,35,0,0,1,0,0,0,0,0,0,,,,,,
AUGUST-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7497,446,5804,97,1,120,3764,1,449,39,0,16,340,742,1373,0,148,73,,,,,,
AUGUST-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6465,0,7507,0,0,0,2705,0,171,0,0,0,214,343,1935,0,152,469,,,,,,
AUGUST-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8167,0,0,0,0,0,3025,0,0,0,0,0,560,15,2434,0,7,1471,,,,,,
AUGUST-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11011,1283,0,225,0,0,3616,112,0,42,0,0,241,6,3770,8,0,1541,,,,,,
AUGUST-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9600,755,6306,0,0,0,3894,29,284,0,0,0,128,18,2073,0,0,231,,,,,,
AUGUST-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8901,0,6001,0,0,391,4401,0,49,0,0,2,761,652,5038,0,0,326,,,,,,
AUGUST-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10029,301,1507,321,0,24,2603,0,92,41,0,1,346,498,1789,2,0,135,,,,,,
AUGUST-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13740,1292,6652,921,0,0,6199,209,12,142,0,0,1526,406,2635,0,0,452,,,,,,
AUGUST-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,,
AUGUST-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,,,,,,
AUGUST-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12196,0,4102,0,0,6940,5277,0,0,0,0,0,1767,19,3974,0,0,701,,,,,,
AUGUST-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10103,0,0,400,0,0,76,0,0,0,0,0,0,0,0,0,,,,,,
AUGUST-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23072,900,15461,0,0,0,10843,32,1024,0,0,0,1259,923,4736,0,0,1177,,,,,,
AUGUST-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11466,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,,,,,,
AUGUST-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16221,0,7472,0,0,0,5507,0,35,0,0,0,983,517,3828,0,0,562,,,,,,
AUGUST-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7488,0,2445,0,0,189,4206,0,6,0,0,1,668,628,2151,0,0,1647,,,,,,
AUGUST-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6652,0,2720,4,0,48,3586,0,39,0,0,2,596,539,2223,0,0,926,,,,,,
AUGUST-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11028,2275,0,713,14,0,3195,11,0,174,2,0,297,0,2392,2,0,540,,,,,,
AUGUST-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,3,583,,,,,,
AUGUST-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11262,1807,1778,1328,0,105,3596,0,3,296,0,1,782,0,4247,131,14,4350,,,,,,
AUGUST-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14582,0,7961,65,0,1149,5850,0,256,9,0,3,1374,452,2793,0,0,413,,,,,,
AUGUST-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7704,0,7134,0,0,834,2355,0,117,0,0,0,557,25,3979,0,0,549,,,,,,
AUGUST-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,23316,0,8184,0,0,0,10163,0,229,0,0,0,3807,496,6691,0,298,1727,,,,,,
AUGUST-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9425,762,2991,1367,0,783,4560,8,20,695,0,5,1503,19,3377,0,0,2373,,,,,,
JULY-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,,
JULY-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,,,,,,
JULY-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1576,0,0,0,0,0,13,0,0,0,0,0,0,0,1,561,,,,,,
JULY-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3193,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,
JULY-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2247,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2614,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9089,0,0,101,0,0,2632,0,0,0,0,0,225,0,3029,0,0,525,,,,,,
JULY-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4206,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,3000,0,0,0,0,0,32,0,0,0,0,0,0,0,0,129,,,,,,
JULY-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15931,0,0,0,0,0,4726,0,0,0,0,0,1042,3,3108,0,0,342,,,,,,
JULY-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9152,0,10024,329,0,247,4204,0,72,127,0,0,582,768,2578,0,0,1400,,,,,,
JULY-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4498,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6229,0,0,1469,0,0,111,0,0,11,0,0,0,0,0,0,,,,,,
JULY-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1664,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2893,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2921,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,,,,,,
JULY-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7844,0,1338,0,0,0,3059,0,0,0,0,0,603,306,1623,0,0,423,,,,,,
JULY-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13230,0,4892,0,0,0,4698,0,0,0,0,0,567,445,1432,0,0,142,,,,,,
JULY-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9222,131,5305,0,0,0,5130,0,233,0,0,0,716,561,2984,0,0,1272,,,,,,
JULY-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16592,159,6215,124,0,78,6711,0,507,3,0,1,2357,344,3522,0,167,995,,,,,,
JULY-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13481,0,11022,0,0,0,4249,0,434,0,0,0,627,907,4178,0,88,1685,,,,,,
JULY-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1166,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7648,0,0,523,0,0,227,0,0,10,0,0,0,0,0,0,,,,,,
JULY-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,
JULY-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10662,594,2249,1283,0,93,3390,14,30,284,0,3,539,702,2075,0,0,1306,,,,,,
JULY-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4997,0,0,0,0,0,647,0,0,0,0,0,0,0,1005,0,0,165,,,,,,
JULY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11481,0,0,3,0,0,1508,0,0,0,0,0,163,24,1848,0,0,344,,,,,,
JULY-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14968,1101,8150,767,0,0,7037,139,178,125,0,0,1529,818,2712,0,0,468,,,,,,
JULY-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10262,1255,3659,0,0,0,3936,0,221,0,0,0,329,229,4074,867,0,1844,,,,,,
JULY-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8966,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1806,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1029,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5291,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6586,0,1503,629,0,3,1428,0,0,111,0,0,155,0,2470,0,0,1098,,,,,,
JULY-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4422,0,0,68,0,47,2172,0,0,0,0,0,230,253,929,0,0,174,,,,,,
JULY-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13110,0,0,0,0,0,160,0,0,0,0,0,0,0,0,34,,,,,,
JULY-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3217,0,0,166,0,0,45,0,0,3,0,0,0,0,0,0,,,,,,
JULY-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8873,0,0,311,0,0,496,0,0,56,0,0,0,0,0,0,,,,,,
JULY-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7259,0,2939,28,0,44,3727,0,21,4,0,2,615,552,2197,0,0,1070,,,,,,
JULY-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23320,1081,11275,0,0,0,9551,2,169,0,0,0,2267,131,6076,0,0,314,,,,,,
JULY-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12182,2527,0,694,25,0,3875,27,0,172,0,0,410,3,2437,0,0,864,,,,,,
JULY-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6152,1252,0,134,0,0,2363,0,0,25,0,0,466,331,1952,0,0,744,,,,,,
JULY-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10561,0,0,0,0,0,2695,0,0,0,0,0,578,378,3189,0,0,939,,,,,,
JULY-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7578,0,0,0,0,0,15,0,0,0,0,0,0,0,0,32,,,,,,
JULY-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10438,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3662,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2809,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1618,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24235,3165,12026,3865,548,1102,10209,95,603,1588,25,116,3786,483,5654,159,160,450,,,,,,
JULY-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15165,2339,0,0,0,0,5206,133,0,0,0,0,1140,146,5280,8,0,1468,,,,,,
JULY-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6774,0,3574,397,0,144,3060,0,15,163,0,1,320,45,2181,0,0,1206,,,,,,
JULY-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9302,1030,3464,0,0,0,2186,0,0,0,0,0,602,97,2450,0,64,1439,,,,,,
JULY-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30718,0,5851,15,0,3,9770,0,237,9,0,0,3026,36,8977,0,244,1305,,,,,,
JULY-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4605,0,0,304,0,3749,2025,0,0,99,0,4,222,38,1867,0,0,524,,,,,,
JULY-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16511,0,7919,0,0,959,6091,0,0,0,0,0,82,4,4768,0,0,2017,,,,,,
JULY-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6135,306,0,462,0,0,2461,0,0,0,0,0,465,112,1530,0,0,609,,,,,,
JULY-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6907,0,1176,0,0,0,2271,0,0,0,0,0,241,73,2056,0,0,305,,,,,,
JULY-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15532,1877,7848,427,0,0,6837,36,133,71,0,0,1782,754,5231,0,0,2853,,,,,,
JULY-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1393,0,0,136,0,0,126,0,0,0,0,0,0,0,118,0,19,,,,,,
JULY-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8408,0,419,1,0,0,2251,0,0,0,0,0,229,3,2238,0,0,784,,,,,,
JULY-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5295,0,1998,0,0,0,2908,0,145,0,0,0,296,711,1651,0,0,1336,,,,,,
JULY-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15940,0,8713,59,0,1203,6695,0,476,20,0,19,1487,631,2616,0,0,430,,,,,,
JULY-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13273,0,7598,71,0,825,4093,0,47,17,0,0,1163,253,6010,0,0,931,,,,,,
JULY-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7835,0,3680,56,0,52,3674,0,182,26,0,1,629,542,2242,0,123,738,,,,,,
JULY-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6081,0,0,0,0,0,171,0,0,0,0,0,0,0,6,0,218,,,,,,
JULY-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7301,0,5450,0,0,0,3376,0,23,0,0,0,1236,186,2488,0,0,794,,,,,,
JULY-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12966,0,6462,181,0,16,6462,0,9,69,0,0,780,270,3409,0,0,1204,,,,,,
JULY-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,,,,,,
JULY-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10516,0,2339,0,0,0,5674,0,153,0,0,0,569,560,3202,0,143,2103,,,,,,
JULY-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,,,,,,
JULY-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,22708,1526,5399,1291,0,1046,9555,18,581,467,0,34,1666,1284,7985,38,29,1551,,,,,,
JULY-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2746,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5477,0,0,567,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,180,0,0,2024,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,87,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,61,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,802,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,67,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5459,0,0,286,0,0,54,0,0,0,0,0,0,0,0,0,,,,,,
JULY-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7078,0,8165,0,0,0,3086,0,265,0,0,0,251,223,2067,0,160,765,,,,,,
